#	Powered by Chinese Virtual Observatory (China-VO): www.china-vo.org 2017-02-28 09:39:52
#	In case of problem: please contact support@lamost.org
#----------------------------------------------------------------------------
#	obsid,long,I8,
#	obsdate,date,A40,
#	lmjd,int,I4,
#	mjd,int,I4,
#	planid,char,A40,
#	spid,int,I2,
#	fiberid,int,I2,
#	class,char,A20,
#	subclass,char,A20,
#	z,double,F21.10,
#	ra,double,F16.10,
#	dec,double,F16.10,
#	teff,double,F10.10,
#	logg,double,F10.10,
#	feh,double,F10.10,
#	rv,double,F10.10,
#----------------------------------------------------------------------------
obsid,obsdate,lmjd,mjd,planid,spid,fiberid,class,subclass,z,ra,dec,teff,logg,feh,rv
164904087,2013-10-15,56581,56580,VB013N21V2,4,87,STAR,F9,-5.003E-7,13.4947360000,20.8621860000,5748.76,4.165,0.107,-0.15
164904116,2013-10-15,56581,56580,VB013N21V2,4,116,STAR,G5,-0.0001139121,13.4669280000,21.1648920000,4887.88,2.424,-0.366,-34.15
164904213,2013-10-15,56581,56580,VB013N21V2,4,213,STAR,F5,-0.0000409617,13.5309740000,21.8952730000,6554.77,4.209,-0.049,-12.28
165506007,2013-10-16,56582,56581,VB043N31V2,6,7,STAR,G1,-0.0000400610,45.2195670000,30.7590540000,5971.62,4.239,0.134,-12.01
56215060,2012-09-30,56201,56200,EG020224N124106V01,15,60,STAR,G2,0.0000232828,29.3370400000,13.3817800000,6047.90,4.348,0.071,6.98
56215199,2012-09-30,56201,56200,EG020224N124106V01,15,199,STAR,F0,0.0000184127,30.2041900000,13.3845400000,6492.00,4.175,-0.090,5.52
164905175,2013-10-15,56581,56580,VB013N21V2,5,175,STAR,F6,-0.0000676134,12.9412220000,20.7674030000,6401.99,4.221,0.030,-20.27
205310030,2014-01-09,56667,56666,HD133100N262324V,10,30,STAR,G3,0.0002236547,201.0114800000,25.2717450000,5106.44,2.349,-1.053,67.05
248607031,2014-09-17,56918,56917,KP192323N501616V,7,31,STAR,A7V,-0.0000673800,291.6432080000,48.4874720000, , , , 
164909001,2013-10-15,56581,56580,VB013N21V2,9,1,STAR,A6IV,0.0000339100,14.2089770000,21.6333080000, , , , 
164909165,2013-10-15,56581,56580,VB013N21V2,9,165,STAR,F0,0.0000499012,13.7970390000,22.1217780000,6834.39,4.227,-0.428,14.96
164909187,2013-10-15,56581,56580,VB013N21V2,9,187,STAR,F0,0.0000424294,14.1506510000,21.8483640000,7338.73,3.878,0.127,12.72
61103020,2012-10-06,56207,56206,EG034015N073506L03,3,20,STAR,F0,0.0000433300,54.4365200000,7.2717500000,6823.96,4.094,-0.183,12.99
164915154,2013-10-15,56581,56580,VB013N21V2,15,154,STAR,F5,0.0000821568,12.4193880000,22.8229390000,6522.98,4.148,-0.250,24.63
164915168,2013-10-15,56581,56580,VB013N21V2,15,168,STAR,F2,-0.0001475020,12.5228310000,22.8920330000,6136.66,3.594,0.116,-44.22
164915190,2013-10-15,56581,56580,VB013N21V2,15,190,STAR,F6,0.0000685141,12.8060760000,22.1912590000,6250.41,4.070,0.059,20.54
248402011,2014-09-17,56918,56917,HD011253N513608V,2,11,STAR,A7V,-0.0000710825,16.7890035000,49.7189994000,7754.56,3.993,-0.236,-21.31
248402031,2014-09-17,56918,56917,HD011253N513608V,2,31,STAR,A2V,-0.0000468400,16.0156720000,50.0711390000, , , , 
248402084,2014-09-17,56918,56917,HD011253N513608V,2,84,STAR,F7,-0.0001165473,15.5100370000,50.0173610000,6257.38,3.933,0.064,-34.94
248402141,2014-09-17,56918,56917,HD011253N513608V,2,141,STAR,A6IV,-0.0001369300,16.1728803000,50.1480479000, , , , 
248402196,2014-09-17,56918,56917,HD011253N513608V,2,196,STAR,F0,-0.0000757524,15.9244610000,50.4218840000,6945.75,4.064,0.016,-22.71
248402214,2014-09-17,56918,56917,HD011253N513608V,2,214,STAR,A6IV,0.0000206810,16.3002797000,49.6748622000,7886.63,4.022,-0.290,6.20
248402218,2014-09-17,56918,56917,HD011253N513608V,2,218,STAR,F0,-0.0000521027,15.8728000000,49.6527890000,7351.93,3.959,-0.031,-15.62
248402227,2014-09-17,56918,56917,HD011253N513608V,2,227,STAR,F0,-0.0001030379,16.7442270000,50.2546710000,7172.67,3.773,0.234,-30.89
248402246,2014-09-17,56918,56917,HD011253N513608V,2,246,STAR,A1V,-0.0000610100,16.3434110000,50.1748890000, , , , 
248405013,2014-09-17,56918,56917,HD011253N513608V,5,13,STAR,F8,-0.0000605085,17.9904880000,50.2451750000,6098.44,4.173,-0.056,-18.14
248405093,2014-09-17,56918,56917,HD011253N513608V,5,93,STAR,B6,-0.0002141900,17.5309913000,50.2649995000, , , , 
248405122,2014-09-17,56918,56917,HD011253N513608V,5,122,STAR,A1IV,-0.0000718700,18.3629620000,50.7135050000, , , , 
248405125,2014-09-17,56918,56917,HD011253N513608V,5,125,STAR,F0,-0.0000307546,18.6890070000,50.8089420000,7199.13,3.992,0.135,-9.22
248405193,2014-09-17,56918,56917,HD011253N513608V,5,193,STAR,A1IV,-0.0000294100,16.6088862000,50.6331793000, , , , 
248405240,2014-09-17,56918,56917,HD011253N513608V,5,240,STAR,F7,-0.0001113771,16.7494950000,50.6105090000,6228.05,4.137,-0.118,-33.39
55716018,2012-09-29,56200,56199,EG020152N075151V_1,16,18,STAR,A1V,0.0000762500,28.5997400000,9.5311300000, , , , 
164916164,2013-10-15,56581,56580,VB013N21V2,16,164,STAR,F9,-0.0000367254,12.2406010000,22.8443620000,5740.54,4.339,0.154,-11.01
56206196,2012-09-30,56201,56200,EG020224N124106V01,6,196,STAR,G0,-0.0000123752,32.5330200000,12.1139100000,6120.77,4.427,-0.030,-3.71
248409005,2014-09-17,56918,56917,HD011253N513608V,9,5,STAR,A2V,0.0000056800,19.5683660000,51.7779310000, , , , 
248409024,2014-09-17,56918,56917,HD011253N513608V,9,24,STAR,F8,-0.0001146126,19.7306170000,51.6233110000,6055.93,4.228,-0.068,-34.36
248409054,2014-09-17,56918,56917,HD011253N513608V,9,54,STAR,A2IV,-0.0000384600,19.5368880000,52.6130770000, , , , 
248409137,2014-09-17,56918,56917,HD011253N513608V,9,137,STAR,F0,-0.0000384266,20.1565498000,51.8602257000,7554.23,3.902,0.264,-11.52
248409151,2014-09-17,56918,56917,HD011253N513608V,9,151,STAR,F0,-0.0000301208,18.9708890000,52.4328330000,7050.30,4.002,0.043,-9.03
248409159,2014-09-17,56918,56917,HD011253N513608V,9,159,STAR,F6,0.0000464655,18.9343040000,52.3480500000,6303.22,4.270,-0.188,13.93
248409181,2014-09-17,56918,56917,HD011253N513608V,9,181,STAR,B6,0.0000323700,20.0143314000,52.0392613000, , , , 
248409187,2014-09-17,56918,56917,HD011253N513608V,9,187,STAR,F0,-0.0001360608,19.8092590000,52.1049140000,7028.15,4.000,0.031,-40.79
248409206,2014-09-17,56918,56917,HD011253N513608V,9,206,STAR,A2V,-0.0000955800,19.2616920000,51.9697840000, , , , 
248409215,2014-09-17,56918,56917,HD011253N513608V,9,215,STAR,A6IV,-0.0000158100,19.1110600000,52.0600510000, , , , 
165007177,2013-10-15,56581,56580,VB031N50V1,7,177,STAR,F0,0.0000061376,33.7529690000,49.3609280000,6616.24,4.108,-0.315,1.84
165007234,2013-10-15,56581,56580,VB031N50V1,7,234,STAR,A2V,-0.0000629800,33.1896520000,48.5445250000, , , , 
165008031,2013-10-15,56581,56580,VB031N50V1,8,31,STAR,A7V,0.0000166300,32.9764200000,50.4980200000, , , , 
164912166,2013-10-15,56581,56580,VB013N21V2,12,166,STAR,A6IV,-0.0000343500,14.8119690000,22.6511360000, , , , 
164911006,2013-10-15,56581,56580,VB013N21V2,11,6,STAR,F5,0.0000594745,12.8757350000,23.3730660000,6384.00,4.251,-0.294,17.83
164911098,2013-10-15,56581,56580,VB013N21V2,11,98,STAR,G3,-0.0000765196,13.1620550000,22.9851590000,5858.04,4.203,0.227,-22.94
164911151,2013-10-15,56581,56580,VB013N21V2,11,151,STAR,F7,-0.0001055730,12.5458190000,23.7477950000,6228.07,4.278,-0.214,-31.65
165004013,2013-10-15,56581,56580,VB031N50V1,4,13,STAR,A1V,-0.0000467500,30.9622360000,50.9779850000, , , , 
165004082,2013-10-15,56581,56580,VB031N50V1,4,82,STAR,A2IV,0.0000222600,31.8219950000,50.2621350000, , , , 
165004101,2013-10-15,56581,56580,VB031N50V1,4,101,STAR,F0,-0.0000546044,31.9796310000,50.5080300000,6768.16,4.112,-0.213,-16.37
205703003,2014-01-10,56668,56667,HD074049N040418V01,3,3,STAR,F0,0.0000747517,114.4390080000,3.6315090000,6893.15,4.027,0.068,22.41
248415016,2014-09-17,56918,56917,HD011253N513608V,15,16,STAR,A7V,-0.0000816100,17.5306730000,52.7675790000, , , , 
248415074,2014-09-17,56918,56917,HD011253N513608V,15,74,STAR,A1IV,-0.0000533100,16.3665451000,52.4044680000, , , , 
248415109,2014-09-17,56918,56917,HD011253N513608V,15,109,STAR,A1V,0.0000130200,18.2998080000,52.2944970000, , , , 
248415141,2014-09-17,56918,56917,HD011253N513608V,15,141,STAR,F4,-0.0000755189,18.5568290000,52.5305030000,6512.10,4.062,-0.223,-22.64
248415246,2014-09-17,56918,56917,HD011253N513608V,15,246,STAR,A1IV,-0.0000034900,17.3511531000,52.4563580000, , , , 
165606022,2013-10-17,56583,56582,GAC093N22V1,6,22,STAR,A1V,-0.0000028200,94.4877190000,21.9967580000, , , , 
165606048,2013-10-17,56583,56582,GAC093N22V1,6,48,STAR,A1IV,0.0000802700,94.7517860000,22.6335370000, , , , 
165606162,2013-10-17,56583,56582,GAC093N22V1,6,162,STAR,A6IV,0.0000803600,95.5112580000,22.1859930000, , , , 
165606167,2013-10-17,56583,56582,GAC093N22V1,6,167,STAR,B6,0.0001048200,95.2749850000,22.1915930000, , , , 
165606179,2013-10-17,56583,56582,GAC093N22V1,6,179,STAR,B9,-0.0000208500,95.0020690000,22.1638090000, , , , 
165005096,2013-10-15,56581,56580,VB031N50V1,5,96,STAR,A6IV,0.0001498100,30.6373860000,49.4204250000, , , , 
165005108,2013-10-15,56581,56580,VB031N50V1,5,108,STAR,F0,-0.0000511020,31.5255090000,49.8083000000,7253.82,3.822,0.611,-15.32
165005112,2013-10-15,56581,56580,VB031N50V1,5,112,STAR,B6,-0.0000784300,31.7249370000,49.7520330000, , , , 
165002141,2013-10-15,56581,56580,VB031N50V1,2,141,STAR,G7,-0.0000419624,29.3969400000,49.1307600000,4991.43,3.048,-0.287,-12.58
165002213,2013-10-15,56581,56580,VB031N50V1,2,213,STAR,A2IV,0.0000129400,29.1009430000,48.7684360000, , , , 
248403012,2014-09-17,56918,56917,HD011253N513608V,3,12,STAR,A5V,-0.0001181400,17.4959010000,51.1209740000, , , , 
248403064,2014-09-17,56918,56917,HD011253N513608V,3,64,STAR,A1IV,-0.0001171700,16.0758143000,51.8495779000, , , , 
248403091,2014-09-17,56918,56917,HD011253N513608V,3,91,STAR,F0,-0.0001564416,15.9889070000,51.4505320000,6721.80,3.980,-0.019,-46.90
248403129,2014-09-17,56918,56917,HD011253N513608V,3,129,STAR,A1IV,-0.0000559100,17.1097080000,52.0195340000, , , , 
248403134,2014-09-17,56918,56917,HD011253N513608V,3,134,STAR,A1IV,-0.0001225000,17.3285115000,51.9839755000, , , , 
248403166,2014-09-17,56918,56917,HD011253N513608V,3,166,STAR,A5V,-0.0000990800,17.1317850000,51.6797600000, , , , 
248403177,2014-09-17,56918,56917,HD011253N513608V,3,177,STAR,F9,-0.0000274857,16.5374720000,51.5625540000,6125.28,4.347,0.115,-8.24
248403227,2014-09-17,56918,56917,HD011253N513608V,3,227,STAR,A6IV,0.0000044600,15.9872720000,51.1737660000, , , , 
165001076,2013-10-15,56581,56580,VB031N50V1,1,76,STAR,A2IV,0.0000543600,31.3413870000,48.6769940000, , , , 
165001196,2013-10-15,56581,56580,VB031N50V1,1,196,STAR,F0,0.0000199805,32.4290940000,48.3853610000,6771.58,4.130,-0.255,5.99
248411019,2014-09-17,56918,56917,HD011253N513608V,11,19,STAR,A7V,-0.0000539300,17.3458040000,53.5925750000, , , , 
248411048,2014-09-17,56918,56917,HD011253N513608V,11,48,STAR,A7V,-0.0001032200,18.9633900000,53.9190860000, , , , 
248411095,2014-09-17,56918,56917,HD011253N513608V,11,95,STAR,F4,-0.0000489339,17.8645610000,53.1678670000,6541.62,4.209,-0.083,-14.67
248411191,2014-09-17,56918,56917,HD011253N513608V,11,191,STAR,A1V,-0.0001773700,17.9881010000,53.5833340000, , , , 
61201063,2012-10-06,56207,56206,EG034015N073506L04,1,63,STAR,G1,-0.0000335565,54.4686100000,5.6413000000,6098.77,4.476,0.065,-10.06
165110074,2013-10-16,56582,56581,GAC094N35V1,10,74,STAR,A2V,0.0000185400,92.2348980000,34.7612950000, , , , 
165110098,2013-10-16,56582,56581,GAC094N35V1,10,98,STAR,F0,0.0001094090,91.6708500000,34.4413530000,7258.30,4.024,-0.043,32.80
165110173,2013-10-16,56582,56581,GAC094N35V1,10,173,STAR,A7V,0.0001231100,92.7822720000,34.2640110000, , , , 
165110190,2013-10-16,56582,56581,GAC094N35V1,10,190,STAR,F6,-0.0000453647,91.7944040000,34.0970210000,6426.69,4.236,0.050,-13.60
165009012,2013-10-15,56581,56580,VB031N50V1,9,12,STAR,A6IV,-0.0000206476,32.9321640000,50.9365200000,8135.71,3.875,-0.206,-6.19
165009119,2013-10-15,56581,56580,VB031N50V1,9,119,STAR,F5,0.0000326226,31.8649270000,51.5969510000,6411.31,3.960,-0.114,9.78
248404054,2014-09-17,56918,56917,HD011253N513608V,4,54,STAR,A2IV,-0.0000132800,18.8509812000,51.8579419000, , , , 
248404060,2014-09-17,56918,56917,HD011253N513608V,4,60,STAR,F3,-0.0001161470,18.7066260000,51.8578200000,6707.98,3.842,0.153,-34.82
248404068,2014-09-17,56918,56917,HD011253N513608V,4,68,STAR,F9,-0.0000638108,18.8385820000,51.7787180000,4953.07,2.300,-0.675,-19.13
248404085,2014-09-17,56918,56917,HD011253N513608V,4,85,STAR,A1IV,-0.0001354600,18.6791760000,51.0038230000, , , , 
248404101,2014-09-17,56918,56917,HD011253N513608V,4,101,STAR,G0,-0.0000996690,18.7832420000,51.4527840000,5875.88,4.002,-0.316,-29.88
248404104,2014-09-17,56918,56917,HD011253N513608V,4,104,STAR,G0,-0.0000848587,19.0420780000,51.3370260000,6042.93,3.883,0.192,-25.44
248404123,2014-09-17,56918,56917,HD011253N513608V,4,123,STAR,A1IV,-0.0000023900,18.2684300000,51.4513070000, , , , 
248404131,2014-09-17,56918,56917,HD011253N513608V,4,131,STAR,A1IV,0.0000748500,17.5493220000,51.1379580000, , , , 
248404134,2014-09-17,56918,56917,HD011253N513608V,4,134,STAR,F0,-0.0000474328,18.1193200000,51.2083880000,7285.97,4.006,0.052,-14.22
248404139,2014-09-17,56918,56917,HD011253N513608V,4,139,STAR,A6IV,-0.0000912400,17.9001740000,51.1549160000, , , , 
248404178,2014-09-17,56918,56917,HD011253N513608V,4,178,STAR,F5,0.0000223488,17.5959210000,51.2685360000,6413.16,4.105,-0.225,6.70
248404204,2014-09-17,56918,56917,HD011253N513608V,4,204,STAR,A3IV,0.0000304800,18.8065839000,52.1750701000, , , , 
248404233,2014-09-17,56918,56917,HD011253N513608V,4,233,STAR,A6IV,-0.0000141100,18.9099564000,51.7544337000, , , , 
248404240,2014-09-17,56918,56917,HD011253N513608V,4,240,STAR,F0,-0.0000048367,18.9238320000,51.6118620000,6622.18,4.124,-0.374,-1.45
165103015,2013-10-16,56582,56581,GAC094N35V1,3,15,STAR,A6IV,0.0000140200,93.4063900000,34.6503720000, , , , 
165103019,2013-10-16,56582,56581,GAC094N35V1,3,19,STAR,A2V,-0.0000310700,93.4982480000,34.8337630000, , , , 
165103040,2013-10-16,56582,56581,GAC094N35V1,3,40,STAR,A6IV,0.0000322300,93.1806670000,34.5397150000, , , , 
165103061,2013-10-16,56582,56581,GAC094N35V1,3,61,STAR,F0,0.0000216817,92.9025760000,35.2342150000,7071.72,3.767,0.136,6.50
165103077,2013-10-16,56582,56581,GAC094N35V1,3,77,STAR,F8,-0.0001075744,92.7699110000,34.8843500000,6083.05,4.300,-0.158,-32.25
165103103,2013-10-16,56582,56581,GAC094N35V1,3,103,STAR,A6IV,-0.0000257178,92.7891690000,35.7335880000,8329.56,3.835,-0.162,-7.71
165103154,2013-10-16,56582,56581,GAC094N35V1,3,154,STAR,F5,-0.0002081774,93.4266180000,35.2780570000,6337.39,4.078,-0.067,-62.41
165103185,2013-10-16,56582,56581,GAC094N35V1,3,185,STAR,A7IV,-0.0001095800,93.5080810000,34.9091030000, , , , 
165103193,2013-10-16,56582,56581,GAC094N35V1,3,193,STAR,A6IV,0.0000400944,93.4357960000,34.9815480000,7888.01,3.801,-0.071,12.02
165103216,2013-10-16,56582,56581,GAC094N35V1,3,216,STAR,A5V,-0.0000428800,93.3164490000,35.8137830000, , , , 
165103218,2013-10-16,56582,56581,GAC094N35V1,3,218,STAR,F0,-0.0000241167,93.1281450000,35.5260540000,6954.26,3.929,0.092,-7.23
165103225,2013-10-16,56582,56581,GAC094N35V1,3,225,STAR,F0,0.0000339400,93.3762910000,35.7175180000, , , , 
165015001,2013-10-15,56581,56580,VB031N50V1,15,1,STAR,A7V,0.0000223700,30.6052610000,51.7417910000, , , , 
165015144,2013-10-15,56581,56580,VB031N50V1,15,144,STAR,A1V,-0.0001146200,31.4973090000,51.7860260000, , , , 
165015185,2013-10-15,56581,56580,VB031N50V1,15,185,STAR,G2,0.0001256536,31.2435700000,51.2688220000,5665.01,3.520,-0.621,37.67
248412168,2014-09-17,56918,56917,HD011253N513608V,12,168,STAR,A6IV,-0.0001621000,21.1248101000,52.7580179000, , , , 
205702126,2014-01-10,56668,56667,HD074049N040418V01,2,126,STAR,F5,0.0001067739,113.8033160000,2.4268980000,6675.13,3.983,0.007,32.01
248401013,2014-09-17,56918,56917,HD011253N513608V,1,13,STAR,F5,-0.0000234496,18.3193080000,49.1913840000,6467.16,3.934,0.052,-7.03
248401050,2014-09-17,56918,56917,HD011253N513608V,1,50,STAR,A6IV,-0.0000658122,17.6447103000,49.4885890000,8233.66,3.892,-0.241,-19.73
248401079,2014-09-17,56918,56917,HD011253N513608V,1,79,STAR,F2,0.0001048392,18.3211150000,49.7021900000,6104.99,4.190,-0.138,31.43
248401101,2014-09-17,56918,56917,HD011253N513608V,1,101,STAR,A1IV,-0.0000501300,18.7842300000,49.7206510000, , , , 
248401118,2014-09-17,56918,56917,HD011253N513608V,1,118,STAR,G2,-0.0002191183,18.8947330000,49.5372560000,5975.83,4.186,-0.040,-65.69
248401121,2014-09-17,56918,56917,HD011253N513608V,1,121,STAR,A2IV,-0.0000514200,18.9121451000,49.7093800000, , , , 
248401139,2014-09-17,56918,56917,HD011253N513608V,1,139,STAR,A1IV,-0.0000116400,18.4851930000,50.0576243000, , , , 
248401172,2014-09-17,56918,56917,HD011253N513608V,1,172,STAR,A1V,-0.0000434300,18.1304440000,49.9729720000, , , , 
248401179,2014-09-17,56918,56917,HD011253N513608V,1,179,STAR,F0,-0.0001559412,18.8458580000,49.2964110000,7337.92,3.904,0.051,-46.75
248401227,2014-09-17,56918,56917,HD011253N513608V,1,227,STAR,A6IV,0.0000187700,17.4436520000,49.3960890000, , , , 
248606076,2014-09-17,56918,56917,KP192323N501616V,6,76,STAR,A7V,-0.0000308100,292.9997434000,49.7576133000, , , , 
248606092,2014-09-17,56918,56917,KP192323N501616V,6,92,STAR,A1V,0.0000811700,293.4072505000,49.8519903000, , , , 
248606099,2014-09-17,56918,56917,KP192323N501616V,6,99,STAR,A2V,-0.0000631100,293.5449546000,49.7801460000, , , , 
248606193,2014-09-17,56918,56917,KP192323N501616V,6,193,STAR,A1V,-0.0000079000,293.4460000000,49.5536170000, , , , 
248606240,2014-09-17,56918,56917,KP192323N501616V,6,240,STAR,F0,-0.0000115413,292.7865470000,49.3623366000,7044.88,4.101,-0.240,-3.46
55816239,2012-09-29,56200,56199,EG042015S023742V03,16,239,STAR,F0,0.0000661200,63.9922500000,-0.4534500000, , , , 
165107215,2013-10-16,56582,56581,GAC094N35V1,7,215,STAR,F5,-0.0000457984,95.7494950000,33.2808650000,6519.16,4.215,-0.237,-13.73
248414066,2014-09-17,56918,56917,HD011253N513608V,14,66,STAR,A2V,-0.0002040300,15.3929162000,51.7240921000, , , , 
165108012,2013-10-16,56582,56581,GAC094N35V1,8,12,STAR,F7,0.0000372925,95.2298670000,34.3438690000,6266.63,4.194,-0.115,11.18
165108102,2013-10-16,56582,56581,GAC094N35V1,8,102,STAR,G0,-0.0000031021,95.2359640000,34.1851630000,6045.49,4.273,0.080,-0.93
165108121,2013-10-16,56582,56581,GAC094N35V1,8,121,STAR,A2V,-0.0001050000,95.4395440000,34.0165100000, , , , 
165108141,2013-10-16,56582,56581,GAC094N35V1,8,141,STAR,F0,-0.0000904959,95.7153170000,34.4202990000,7113.10,4.079,-0.090,-27.13
165108160,2013-10-16,56582,56581,GAC094N35V1,8,160,STAR,B6,-0.0000804500,95.0218140000,34.6316100000, , , , 
165108168,2013-10-16,56582,56581,GAC094N35V1,8,168,STAR,F7,-0.0001326251,94.8292660000,34.3729970000,6234.45,4.214,-0.113,-39.76
165108217,2013-10-16,56582,56581,GAC094N35V1,8,217,STAR,A1IV,-0.0000699600,95.1759550000,33.8798180000, , , , 
165108224,2013-10-16,56582,56581,GAC094N35V1,8,224,STAR,A6IV,-0.0001217300,95.3135340000,33.8106460000, , , , 
205715151,2014-01-10,56668,56667,HD074049N040418V01,15,151,STAR,A2V,0.0001368700,114.7139830000,5.4537920000, , , , 
205715180,2014-01-10,56668,56667,HD074049N040418V01,15,180,STAR,A1IV,0.0000336300,115.0060640000,4.6898070000, , , , 
165012146,2013-10-15,56581,56580,VB031N50V1,12,146,STAR,B6,-0.0000165200,32.3468640000,52.5007820000, , , , 
165104028,2013-10-16,56582,56581,GAC094N35V1,4,28,STAR,F0,-0.0000566725,94.0415030000,35.5071530000,6971.05,4.073,0.020,-16.99
165104047,2013-10-16,56582,56581,GAC094N35V1,4,47,STAR,F0,0.0000050035,93.9447520000,35.5365630000,7300.84,4.012,-0.028,1.50
165104074,2013-10-16,56582,56581,GAC094N35V1,4,74,STAR,F0,0.0000295871,95.0867780000,35.4542310000,6877.72,4.098,-0.255,8.87
165104086,2013-10-16,56582,56581,GAC094N35V1,4,86,STAR,F0,-0.0000104739,94.7753830000,34.6945320000,6848.97,4.131,-0.461,-3.14
165104157,2013-10-16,56582,56581,GAC094N35V1,4,157,STAR,F0,0.0000516691,94.1296740000,35.1446950000,7164.15,4.044,-0.147,15.49
165104210,2013-10-16,56582,56581,GAC094N35V1,4,210,STAR,F5,0.0000041362,94.7349130000,35.7206380000,6409.34,4.147,-0.262,1.24
165104215,2013-10-16,56582,56581,GAC094N35V1,4,215,STAR,F0,-0.0000487671,94.7844590000,35.6077080000,7215.83,3.913,-0.051,-14.62
165113059,2013-10-16,56582,56581,GAC094N35V1,13,59,STAR,A1V,0.0000244100,96.8979940000,35.2360800000, , , , 
165113185,2013-10-16,56582,56581,GAC094N35V1,13,185,STAR,F0,-0.0000930644,96.7945830000,35.9504810000,6983.59,4.052,0.013,-27.90
165113212,2013-10-16,56582,56581,GAC094N35V1,13,212,STAR,A2IV,-0.0000504500,96.8555450000,35.3759330000, , , , 
165113213,2013-10-16,56582,56581,GAC094N35V1,13,213,STAR,F5,-0.0000447309,96.2445590000,35.4337460000,6457.09,4.212,-0.037,-13.41
165113240,2013-10-16,56582,56581,GAC094N35V1,13,240,STAR,A6IV,-0.0000588100,96.0187620000,35.7444000000, , , , 
165011037,2013-10-15,56581,56580,VB031N50V1,11,37,STAR,A2IV,-0.0000131700,32.3724850000,52.7380370000, , , , 
165011046,2013-10-15,56581,56580,VB031N50V1,11,46,STAR,A1V,-0.0000531000,32.4499650000,52.9399150000, , , , 
205701029,2014-01-10,56668,56667,HD074049N040418V01,1,29,STAR,F0,0.0001208503,114.8685160000,1.8814950000,6679.09,4.130,-0.065,36.23
205701060,2014-01-10,56668,56667,HD074049N040418V01,1,60,STAR,A2IV,-0.0000100100,114.7048520000,2.3257990000, , , , 
205701062,2014-01-10,56668,56667,HD074049N040418V01,1,62,STAR,F6,-0.0000480332,114.7198720000,2.2290570000,6291.94,4.189,-0.167,-14.40
205701076,2014-01-10,56668,56667,HD074049N040418V01,1,76,STAR,F0,0.0000049701,115.1804070000,2.0828540000,7133.54,3.966,0.002,1.49
205701110,2014-01-10,56668,56667,HD074049N040418V01,1,110,STAR,F0,0.0001962358,115.5803840000,2.1470250000,6843.52,3.917,-0.084,58.83
205701119,2014-01-10,56668,56667,HD074049N040418V01,1,119,STAR,A5V,0.0000514000,115.5009120000,2.1982550000, , , , 
205701123,2014-01-10,56668,56667,HD074049N040418V01,1,123,STAR,A5V,0.0001564300,115.6999510000,1.9893040000, , , , 
205701130,2014-01-10,56668,56667,HD074049N040418V01,1,130,STAR,F0,0.0000394606,115.5374760000,2.5396370000,7021.78,3.936,0.040,11.83
205701131,2014-01-10,56668,56667,HD074049N040418V01,1,131,STAR,A7V,-0.0000047800,115.4759180000,2.3430720000, , , , 
205701137,2014-01-10,56668,56667,HD074049N040418V01,1,137,STAR,A5V,0.0000180792,115.2933520000,2.3094740000,7962.27,4.117,-0.165,5.42
205701210,2014-01-10,56668,56667,HD074049N040418V01,1,210,STAR,F0,-0.0000297873,115.1218810000,1.9149970000,6837.41,4.132,-0.207,-8.93
248610005,2014-09-17,56918,56917,KP192323N501616V,10,5,STAR,F0,-0.0000705822,287.7385000000,50.1944190000,6717.12,4.106,0.076,-21.16
